fecha,periodo,comprobante,tipo_comprobante,codigo_cliente,razon_social,codigo_producto,cantidad,precio_unitario,bonificacion_pct,importe,vendedor,importe_recalculado,diferencia_importe,importe_reconciliado
2025-03-18,2025-03,FAC 0003-00040850,FAC,C0104,Tostado Villa Crespo,CAF-BLEND-1K,3.00,18800.71,35.00,36661.39,M. Paz,36661.38,0.01,true
2025-02-19,2025-02,FAC 0003-00040768,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,2.00,5723.20,0.00,11446.40,,11446.40,0.00,true
2025-03-03,2025-03,FAC 0003-00041022,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,9922.60,0.00,19845.20,,19845.20,0.00,true
2025-02-19,2025-02,FAC 0003-00040784,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,1.00,9709.00,0.00,9709.00,,9709.00,0.00,true
2025-03-04,2025-03,FAC 0003-00041100,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,1.00,5849.11,0.00,5849.11,,5849.11,0.00,true
2025-02-22,2025-02,FAC 0003-00040414,FAC,C0001,GRANOS DEL SUR S.A.,BLEND1K,35.00,18396.00,40.00,386316.00,M. Paz,386316.00,0.00,true
2025-03-17,2025-03,FAC 0003-00040862,FAC,C0117,El Almacen de Caballito II,CAF-BRAS-1K,3.00,17756.23,32.00,36222.71,,36222.71,0.00,true
2025-04-01,2025-04,FAC 0003-00041291,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,8753.19,0.00,26259.58,,26259.57,0.01,true
2025-01-23,2025-01,FAC 0003-00040084,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,2.00,5600.00,0.00,11200.00,,11200.00,0.00,true
2025-04-18,2025-04,FAC 0003-00041385,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,1.00,5657.55,0.00,5657.55,,5657.55,0.00,true
2025-03-06,2025-03,FAC 0003-00041070,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,9922.60,0.00,29767.79,,29767.80,-0.01,true
2025-06-23,2025-06,FAC 0003-00042271,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,10592.00,0.00,21184.01,,21184.00,0.01,true
2025-02-19,2025-02,FAC 0003-00040644,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,1.00,5723.20,0.00,5723.20,,5723.20,0.00,true
2025-03-13,2025-03,FAC 0003-00041104,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,1.00,8564.77,0.00,8564.77,,8564.77,0.00,true
2025-05-02,2025-05,FAC 0003-00042054,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,2.00,19637.04,0.00,39274.09,,39274.08,0.01,true
2025-02-02,2025-02,FAC 0003-00040507,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,5723.20,0.00,17169.60,,17169.60,0.00,true
2025-01-09,2025-01,FAC 0003-00040173,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,2.00,5300.00,0.00,10600.00,,10600.00,0.00,true
2025-02-01,2025-02,FAC 0003-00040468,FAC,C0136,Tostado Villa Urquiza,CAF-BRAS-1K,7.00,17374.00,35.00,79051.70,M. Paz,79051.70,0.00,true
2025-02-18,2025-02,FAC 0003-00040525,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,9709.00,0.00,19418.00,,19418.00,0.00,true
2025-02-12,2025-02,FAC 0003-00040635,FAC,C9002,VENTA ONLINE,CAP-TAZA,1.00,9095.80,0.00,9095.80,,9095.80,0.00,true
2025-04-20,2025-04,FAC 0003-00041457,FAC,C9002,VENTA ONLINE,CAP-FILTRO-100,3.00,3415.88,0.00,10247.64,,10247.64,0.00,true
2025-05-21,2025-05,FAC 0003-00041713,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,6109.30,0.00,18327.91,,18327.90,0.01,true
2025-04-13,2025-04,FAC 0003-00041566,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,1.00,10140.90,0.00,10140.90,,10140.90,0.00,true
2025-03-08,2025-03,FAC 0003-00041179,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,1.00,18800.71,0.00,18800.71,,18800.71,0.00,true
2025-01-26,2025-01,FAC 0003-00040357,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,2.00,18000.00,0.00,36000.00,,36000.00,0.00,true
2025-02-20,2025-02,FAC 0003-00040451,FAC,C0124,Coffee Lab Flores,CAF-BLEND-1K,4.00,18396.00,35.00,47829.60,,47829.60,0.00,true
2025-01-14,2025-01,FAC 0003-00040348,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,2.00,9500.00,0.00,19000.00,,19000.00,0.00,true
2025-03-22,2025-03,FAC 0003-00041012,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,1.00,7729.18,0.00,7729.18,,7729.18,0.00,true
2025-01-01,2025-01,FAC 0003-00040102,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,9500.00,0.00,28500.00,,28500.00,0.00,true
2025-05-24,2025-05,FAC 0003-00041909,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,1.00,7527.53,0.00,7527.53,,7527.53,0.00,true
2025-06-25,2025-06,FAC 0003-00042151,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,9142.57,0.00,27427.71,,27427.71,0.00,true
2025-01-03,2025-01,FAC 0003-00040001,FAC,C0001,GRANOS DEL SUR S.A.,CAF-BLEND-CJ6,4.00,102000.00,40.00,244800.00,,244800.00,0.00,true
2025-06-20,2025-06,FAC 0003-00042371,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,2.00,6243.71,0.00,12487.41,,12487.42,-0.01,true
2025-01-22,2025-01,FAC 0003-00040016,FAC,C0105,Panaderia Villa Crespo II,CAP-FILTRO-100,6.00,3200.00,32.00,13056.00,M. Paz,13056.00,0.00,true
2025-02-13,2025-02,FAC 0003-00040575,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,2.00,5723.20,0.00,11446.40,,11446.40,0.00,true
2025-05-06,2025-05,FAC 0003-00041722,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,10363.99,0.00,10363.99,,10363.99,0.00,true
2025-06-20,2025-06,FAC 0003-00042480,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,1.00,20069.06,0.00,20069.06,,20069.06,0.00,true
2025-01-16,2025-01,FAC 0003-00040025,FAC,C0112,La Ventanita de Recoleta,CAF-BLEND-1K,9.00,18000.00,35.00,105300.00,M. Paz,105300.00,0.00,true
2025-06-22,2025-06,FAC 0003-00042383,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,9142.57,0.00,18285.14,,18285.14,0.00,true
2025-01-28,2025-01,FAC 0003-00040408,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,1.00,8200.00,0.00,8200.00,,8200.00,0.00,true
2025-03-24,2025-03,FAC 0003-00040836,FAC,C0001,GRANOS DEL SUR S.A.,CAF-BLEND-CJ6,8.00,106537.37,40.00,511379.37,,511379.38,-0.01,true
2025-04-25,2025-04,FAC 0003-00041503,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,2.00,5657.55,0.00,11315.10,,11315.10,0.00,true
2025-04-07,2025-04,FAC 0003-00041238,FAC,C0001,GRANOS DEL SUR S.A.,BLEND1K,38.00,19214.33,40.00,438086.67,M. Paz,438086.72,-0.05,true
2025-02-10,2025-02,FAC 0003-00040785,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,2.00,5723.20,0.00,11446.40,,11446.40,0.00,true
2025-03-08,2025-03,FAC 0003-00040841,FAC,C0001,GRANOS DEL SUR S.A.,BLEND1K,49.00,18800.71,40.00,552740.93,M. Paz,552740.87,0.06,true
2025-02-05,2025-02,FAC 0003-00040455,FAC,C0127,Cafe Parque Chas II,CAP-FILTRO-100,6.00,3270.40,32.00,13343.23,R. Ibarra,13343.23,-0.00,true
2025-02-10,2025-02,FAC 0003-00040812,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,2.00,5723.20,0.00,11446.40,,11446.40,0.00,true
2025-02-10,2025-02,FAC 0003-00040800,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,1.00,5723.20,0.00,5723.20,,5723.20,0.00,true
2025-06-11,2025-06,FAC 0003-00042211,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,3.00,7693.14,0.00,23079.42,,23079.42,0.00,true
2025-02-27,2025-02,FAC 0003-00040822,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,2.00,5723.20,0.00,11446.40,,11446.40,0.00,true
2025-03-18,2025-03,FAC 0003-00040942,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,2.00,7729.18,0.00,15458.36,,15458.36,0.00,true
2025-04-15,2025-04,FAC 0003-00041640,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,2.00,19214.33,0.00,38428.66,,38428.66,0.00,true
2025-03-10,2025-03,FAC 0003-00040973,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,9922.60,0.00,29767.79,,29767.80,-0.01,true
2025-01-20,2025-01,FAC 0003-00040049,FAC,C0136,Tostado Villa Urquiza,CAF-BRAS-1K,5.00,17000.00,35.00,55250.00,M. Paz,55250.00,0.00,true
2025-03-12,2025-03,FAC 0003-00041063,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,1.00,8564.77,0.00,8564.77,,8564.77,0.00,true
2025-06-21,2025-06,FAC 0003-00042379,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,6243.71,0.00,18731.12,,18731.13,-0.01,true
2025-05-04,2025-05,FAC 0003-00041837,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,1.00,8945.76,0.00,8945.76,,8945.76,0.00,true
2025-03-20,2025-03,FAC 0003-00040929,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,1.00,5535.77,0.00,5535.77,,5535.77,0.00,true
2025-06-09,2025-06,FAC 0003-00042448,FAC,C9001,CONSUMIDOR FINAL,CAP-FILTRO-100,1.00,3567.83,0.00,3567.83,,3567.83,0.00,true
2025-05-24,2025-05,FAC 0003-00041952,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,1.00,6109.30,0.00,6109.30,,6109.30,0.00,true
2025-06-19,2025-06,FAC 0003-00042329,FAC,C9002,VENTA ONLINE,CAP-FILTRO-100,2.00,3567.83,0.00,7135.67,,7135.66,0.01,true
2025-06-26,2025-06,FAC 0003-00042257,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,2.00,8250.61,0.00,16501.23,,16501.22,0.01,true
2025-04-23,2025-04,FAC 0003-00041440,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,1.00,5657.55,0.00,5657.55,,5657.55,0.00,true
2025-03-09,2025-03,FAC 0003-00041113,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,9922.60,0.00,9922.60,,9922.60,0.00,true
2025-04-19,2025-04,FAC 0003-00041405,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,5977.79,0.00,17933.37,,17933.37,0.00,true
2025-03-18,2025-03,FAC 0003-00041035,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,9922.60,0.00,29767.79,,29767.80,-0.01,true
2025-05-25,2025-05,FAC 0003-00041933,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,2.00,8073.01,0.00,16146.01,,16146.02,-0.01,true
2025-01-07,2025-01,FAC 0003-00040234,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,3.00,7400.00,0.00,22200.00,,22200.00,0.00,true
2025-02-17,2025-02,FAC 0003-00040578,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,8380.40,0.00,25141.20,,25141.20,0.00,true
2025-05-01,2025-05,FAC 0003-00041821,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,1.00,7527.53,0.00,7527.53,,7527.53,0.00,true
2025-06-25,2025-06,FAC 0003-00042184,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,10592.00,0.00,21184.01,,21184.00,0.01,true
2025-02-25,2025-02,FAC 0003-00040814,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,1.00,9709.00,0.00,9709.00,,9709.00,0.00,true
2025-02-15,2025-02,FAC 0003-00040581,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,8380.40,0.00,16760.80,,16760.80,0.00,true
2025-06-14,2025-06,FAC 0003-00042155,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,9142.57,0.00,27427.71,,27427.71,0.00,true
2025-02-08,2025-02,FAC 0003-00040669,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,9709.00,0.00,19418.00,,19418.00,0.00,true
2025-06-23,2025-06,FAC 0003-00042501,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,2.00,10592.00,0.00,21184.01,,21184.00,0.01,true
2025-05-03,2025-05,FAC 0003-00042070,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,1.00,10363.99,0.00,10363.99,,10363.99,0.00,true
2025-01-09,2025-01,FAC 0003-00040045,FAC,C0131,Tostado Coghlan II,CAF-BLEND-1K,8.00,18000.00,35.00,93600.00,M. Paz,93600.00,0.00,true
2025-06-02,2025-06,FAC 0003-00042381,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,2.00,5909.22,0.00,11818.45,,11818.44,0.01,true
2025-06-12,2025-06,FAC 0003-00042192,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,2.00,6243.71,0.00,12487.41,,12487.42,-0.01,true
2025-05-16,2025-05,FAC 0003-00041668,FAC,C0113,Bar Recoleta II,CAF-BLEND-1K,5.00,19637.04,30.00,68729.65,R. Ibarra,68729.64,0.01,true
2025-05-01,2025-05,FAC 0003-00042069,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,1.00,8945.76,0.00,8945.76,,8945.76,0.00,true
2025-03-21,2025-03,FAC 0003-00040934,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,9922.60,0.00,29767.79,,29767.80,-0.01,true
2025-04-18,2025-04,FAC 0003-00041643,FAC,C9001,CONSUMIDOR FINAL,CAP-FILTRO-100,2.00,3415.88,0.00,6831.76,,6831.76,0.00,true
2025-02-22,2025-02,FAC 0003-00040537,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,3.00,7051.80,0.00,21155.40,,21155.40,0.00,true
2025-04-14,2025-04,FAC 0003-00041564,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,2.00,10140.90,0.00,20281.79,,20281.80,-0.01,true
2025-04-23,2025-04,FAC 0003-00041354,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,2.00,5977.79,0.00,11955.58,,11955.58,0.00,true
2025-05-28,2025-05,FAC 0003-00041833,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,10363.99,0.00,20727.99,,20727.98,0.01,true
2025-05-23,2025-05,FAC 0003-00041651,FAC,C0100,Cafe Palermo,CAF-BRAS-1K,5.00,18546.10,32.00,63056.73,M. Paz,63056.74,-0.01,true
2025-03-22,2025-03,FAC 0003-00040941,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,9922.60,0.00,19845.20,,19845.20,0.00,true
2025-04-04,2025-04,FAC 0003-00041294,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,10140.90,0.00,10140.90,,10140.90,0.00,true
2025-05-15,2025-05,FAC 0003-00041750,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,6109.30,0.00,18327.91,,18327.90,0.01,true
2025-02-26,2025-02,FAC 0003-00040763,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,1.00,18396.00,0.00,18396.00,,18396.00,0.00,true
2025-05-09,2025-05,FAC 0003-00041714,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,10363.99,0.00,20727.99,,20727.98,0.01,true
2025-01-15,2025-01,FAC 0003-00040132,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,1.00,5600.00,0.00,5600.00,,5600.00,0.00,true
2025-03-06,2025-03,NC 0003-00001221,NC,C0104,Tostado Villa Crespo,CAF-BRAS-1K,-3.00,17756.23,35.00,-34624.64,,-34624.65,0.01,true
2025-01-18,2025-01,FAC 0003-00040392,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,2.00,9500.00,0.00,19000.00,,19000.00,0.00,true
2025-04-04,2025-04,FAC 0003-00041386,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,8753.19,0.00,17506.39,,17506.38,0.01,true
2025-04-11,2025-04,FAC 0003-00041333,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,8753.19,0.00,17506.39,,17506.38,0.01,true
2025-04-07,2025-04,FAC 0003-00041350,FAC,C9002,VENTA ONLINE,CAP-TAZA,1.00,9500.42,0.00,9500.42,,9500.42,0.00,true
2025-03-11,2025-03,FAC 0003-00041191,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,1.00,18800.71,0.00,18800.71,,18800.71,0.00,true
2025-02-23,2025-02,FAC 0003-00040489,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,1.00,7562.80,0.00,7562.80,,7562.80,0.00,true
2025-05-05,2025-05,FAC 0003-00041831,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,3.00,7527.53,0.00,22582.60,,22582.59,0.01,true
2025-01-09,2025-01,FAC 0003-00040187,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,8200.00,0.00,16400.00,,16400.00,0.00,true
2025-06-25,2025-06,FAC 0003-00042174,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,10592.00,0.00,21184.01,,21184.00,0.01,true
2025-05-23,2025-05,FAC 0003-00041811,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,2.00,8073.01,0.00,16146.01,,16146.02,-0.01,true
2025-04-14,2025-04,FAC 0003-00041266,FAC,C0120,Tostado Chacarita,CAP-FILTRO-100,3.00,3415.88,32.00,6968.40,,6968.40,0.00,true
2025-06-23,2025-06,FAC 0003-00042265,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,9142.57,0.00,18285.14,,18285.14,0.00,true
2025-02-10,2025-02,FAC 0003-00040676,FAC,C9002,VENTA ONLINE,CAP-TAZA,2.00,9095.80,0.00,18191.60,,18191.60,0.00,true
2025-01-01,2025-01,FAC 0003-00040186,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,2.00,6900.00,0.00,13800.00,,13800.00,0.00,true
2025-04-02,2025-04,FAC 0003-00041475,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,3.00,7365.49,0.00,22096.48,,22096.47,0.01,true
2025-01-24,2025-01,FAC 0003-00040383,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,2.00,9500.00,0.00,19000.00,,19000.00,0.00,true
2025-04-26,2025-04,FAC 0003-00041522,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,3.00,5657.55,0.00,16972.66,,16972.65,0.01,true
2025-04-09,2025-04,FAC 0003-00041362,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,10140.90,0.00,30422.69,,30422.70,-0.01,true
2025-06-12,2025-06,FAC 0003-00042192,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,10592.00,0.00,21184.01,,21184.00,0.01,true
2025-04-18,2025-04,FAC 0003-00041579,FAC,C9001,CONSUMIDOR FINAL,CAP-FILTRO-100,2.00,3415.88,0.00,6831.76,,6831.76,0.00,true
2025-03-04,2025-03,FAC 0003-00041092,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,1.00,7729.18,0.00,7729.18,,7729.18,0.00,true
2025-03-19,2025-03,FAC 0003-00041014,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,9922.60,0.00,19845.20,,19845.20,0.00,true
2025-01-01,2025-01,FAC 0003-00040120,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,1.00,5300.00,0.00,5300.00,,5300.00,0.00,true
2025-06-09,2025-06,FAC 0003-00042221,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,10592.00,0.00,21184.01,,21184.00,0.01,true
2025-06-26,2025-06,FAC 0003-00042333,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,3.00,8250.61,0.00,24751.84,,24751.83,0.01,true
2025-03-20,2025-03,FAC 0003-00040929,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,2.00,7206.94,0.00,14413.88,,14413.88,0.00,true
2025-03-17,2025-03,FAC 0003-00040907,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,3.00,7729.18,0.00,23187.54,,23187.54,0.00,true
2025-01-17,2025-01,FAC 0003-00040281,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,2.00,5600.00,0.00,11200.00,,11200.00,0.00,true
2025-04-13,2025-04,FAC 0003-00041389,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,10140.90,0.00,30422.69,,30422.70,-0.01,true
2025-06-12,2025-06,FAC 0003-00042232,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,9142.57,0.00,27427.71,,27427.71,0.00,true
2025-01-01,2025-01,FAC 0003-00040269,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,2.00,5600.00,0.00,11200.00,,11200.00,0.00,true
2025-04-02,2025-04,FAC 0003-00041290,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,10140.90,0.00,30422.69,,30422.70,-0.01,true
2025-05-07,2025-05,FAC 0003-00041851,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,1.00,6109.30,0.00,6109.30,,6109.30,0.00,true
2025-01-27,2025-01,FAC 0003-00040332,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,1.00,9500.00,0.00,9500.00,,9500.00,0.00,true
2025-04-07,2025-04,FAC 0003-00041507,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,2.00,7899.22,0.00,15798.45,,15798.44,0.01,true
2025-02-13,2025-02,FAC 0003-00040427,FAC,C0103,Coffee Lab Belgrano II,CAP-FILTRO-100,4.00,3270.40,35.00,8503.04,R. Ibarra,8503.04,0.00,true
2025-03-28,2025-03,FAC 0003-00041224,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,2.00,8564.77,0.00,17129.54,,17129.54,0.00,true
2025-01-18,2025-01,FAC 0003-00040239,FAC,C9002,VENTA ONLINE,CAP-TAZA,3.00,8900.00,0.00,26700.00,,26700.00,0.00,true
2025-05-19,2025-05,FAC 0003-00041836,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,10363.99,0.00,10363.99,,10363.99,0.00,true
2025-02-07,2025-02,FAC 0003-00040453,FAC,C0125,Usina Flores II,CAF-BLEND-1K,4.00,18396.00,32.00,50037.12,M. Paz,50037.12,0.00,true
2025-06-13,2025-06,FAC 0003-00042102,FAC,C0109,Usina Colegiales II,CAF-BLEND-1K,5.00,20069.06,32.00,68234.80,M. Paz,68234.80,-0.00,true
2025-01-01,2025-01,FAC 0003-00040275,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,1.00,8200.00,0.00,8200.00,,8200.00,0.00,true
2025-03-21,2025-03,FAC 0003-00040934,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,3.00,5535.77,0.00,16607.30,,16607.31,-0.01,true
2025-06-15,2025-06,FAC 0003-00042264,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,10592.00,0.00,31776.01,,31776.00,0.01,true
2025-02-02,2025-02,FAC 0003-00040569,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,9709.00,0.00,29127.00,,29127.00,0.00,true
2025-06-26,2025-06,FAC 0003-00042159,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,10592.00,0.00,21184.01,,21184.00,0.01,true
2025-06-13,2025-06,FAC 0003-00042268,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,1.00,5909.22,0.00,5909.22,,5909.22,0.00,true
2025-04-09,2025-04,FAC 0003-00041500,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,2.00,7899.22,0.00,15798.45,,15798.44,0.01,true
2025-05-06,2025-05,FAC 0003-00042042,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,2.00,6109.30,0.00,12218.60,,12218.60,0.00,true
2025-05-21,2025-05,FAC 0003-00041726,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,10363.99,0.00,10363.99,,10363.99,0.00,true
2025-03-02,2025-03,FAC 0003-00040984,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,3.00,7206.94,0.00,21620.82,,21620.82,0.00,true
2025-05-01,2025-05,FAC 0003-00041732,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,2.00,6109.30,0.00,12218.60,,12218.60,0.00,true
2025-04-03,2025-04,FAC 0003-00041479,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,3.00,5657.55,0.00,16972.66,,16972.65,0.01,true
2025-06-08,2025-06,FAC 0003-00042413,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,2.00,9142.57,0.00,18285.14,,18285.14,0.00,true
2025-04-08,2025-04,FAC 0003-00041589,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,2.00,19214.33,0.00,38428.66,,38428.66,0.00,true
2025-05-02,2025-05,FAC 0003-00041699,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,10363.99,0.00,20727.99,,20727.98,0.01,true
2025-01-23,2025-01,FAC 0003-00040148,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,2.00,5600.00,0.00,11200.00,,11200.00,0.00,true
2025-06-02,2025-06,FAC 0003-00042191,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,1.00,8250.61,0.00,8250.61,,8250.61,0.00,true
2025-04-20,2025-04,FAC 0003-00041592,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,1.00,10140.90,0.00,10140.90,,10140.90,0.00,true
2025-06-02,2025-06,FAC 0003-00042298,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,10592.00,0.00,10592.00,,10592.00,0.00,true
2025-06-07,2025-06,FAC 0003-00042321,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,2.00,6243.71,0.00,12487.41,,12487.42,-0.01,true
2025-06-02,2025-06,FAC 0003-00042123,FAC,C0126,Panaderia Parque Chas,CAF-BLEND-1K,4.00,20069.06,32.00,54587.84,M. Paz,54587.84,-0.00,true
2025-02-14,2025-02,FAC 0003-00040491,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,9709.00,0.00,9709.00,,9709.00,0.00,true
2025-01-23,2025-01,FAC 0003-00040028,FAC,C0115,Tostado Boedo II,CAF-BLEND-1K,7.00,18000.00,30.00,88200.00,R. Ibarra,88200.00,0.00,true
2025-01-24,2025-01,FAC 0003-00040366,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,2.00,18000.00,0.00,36000.00,,36000.00,0.00,true
2025-01-01,2025-01,NC 0003-00001206,NC,C0001,GRANOS DEL SUR S.A.,CAF-BLEND-1K,-5.00,18000.00,40.00,-54000.00,,-54000.00,0.00,true
2025-06-22,2025-06,FAC 0003-00042094,FAC,C0103,Coffee Lab Belgrano II,CAF-ETIOP-250,5.00,10592.00,35.00,34424.01,R. Ibarra,34424.00,0.01,true
2025-03-19,2025-03,FAC 0003-00040871,FAC,C0126,Panaderia Parque Chas,CAP-FILTRO-100,2.00,3342.35,32.00,4545.59,M. Paz,4545.60,-0.01,true
