fecha;comprobante;tipo_comprobante;codigo_cliente;razon_social;codigo_producto;cantidad;precio_unitario;bonificacion_pct;importe;vendedor
10/03/2025;FAC 0003-00040973;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;9922.6;0;29767.79;
20/01/2025;FAC 0003-00040049;FAC;C0136;Tostado Villa Urquiza;CAF-BRAS-1K;5;17000.0;35;55250.0;M. Paz
12/03/2025;FAC 0003-00041063;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;8564.77;0;8564.77;
21/06/2025;FAC 0003-00042379;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;6243.71;0;18731.12;
04/05/2025;FAC 0003-00041837;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;8945.76;0;8945.76;
20/03/2025;FAC 0003-00040929;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5535.77;0;5535.77;
09/06/2025;FAC 0003-00042448;FAC;C9001;CONSUMIDOR FINAL;CAP-FILTRO-100;1;3567.83;0;3567.83;
24/05/2025;FAC 0003-00041952;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;1;6109.3;0;6109.3;
19/06/2025;FAC 0003-00042329;FAC;C9002;VENTA ONLINE;CAP-FILTRO-100;2;3567.83;0;7135.67;
26/06/2025;FAC 0003-00042257;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;2;8250.61;0;16501.23;
23/04/2025;FAC 0003-00041440;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5657.55;0;5657.55;
09/03/2025;FAC 0003-00041113;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;9922.6;0;9922.6;
19/04/2025;FAC 0003-00041405;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;5977.79;0;17933.37;
18/03/2025;FAC 0003-00041035;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;9922.6;0;29767.79;
25/05/2025;FAC 0003-00041933;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;2;8073.01;0;16146.01;
07/01/2025;FAC 0003-00040234;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;3;7400.0;0;22200.0;
17/02/2025;FAC 0003-00040578;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8380.4;0;25141.2;
01/05/2025;FAC 0003-00041821;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;1;7527.53;0;7527.53;
25/06/2025;FAC 0003-00042184;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10592.0;0;21184.01;
25/02/2025;FAC 0003-00040814;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;1;9709.0;0;9709.0;
15/02/2025;FAC 0003-00040581;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8380.4;0;16760.8;
14/06/2025;FAC 0003-00042155;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;9142.57;0;27427.71;
08/02/2025;FAC 0003-00040669;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;9709.0;0;19418.0;
23/06/2025;FAC 0003-00042501;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;2;10592.0;0;21184.01;
03/05/2025;FAC 0003-00042070;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;1;10363.99;0;10363.99;
09/01/2025;FAC 0003-00040045;FAC;C0131;Tostado Coghlan II;CAF-BLEND-1K;8;18000.0;35;93600.0;M. Paz
02/06/2025;FAC 0003-00042381;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;2;5909.22;0;11818.45;
12/06/2025;FAC 0003-00042192;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;6243.71;0;12487.41;
16/05/2025;FAC 0003-00041668;FAC;C0113;Bar Recoleta II;CAF-BLEND-1K;5;19637.04;30;68729.65;R. Ibarra
01/05/2025;FAC 0003-00042069;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;1;8945.76;0;8945.76;
21/03/2025;FAC 0003-00040934;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;9922.6;0;29767.79;
18/04/2025;FAC 0003-00041643;FAC;C9001;CONSUMIDOR FINAL;CAP-FILTRO-100;2;3415.88;0;6831.76;
22/02/2025;FAC 0003-00040537;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;3;7051.8;0;21155.4;
14/04/2025;FAC 0003-00041564;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;2;10140.9;0;20281.79;
23/04/2025;FAC 0003-00041354;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;5977.79;0;11955.58;
28/05/2025;FAC 0003-00041833;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10363.99;0;20727.99;
23/05/2025;FAC 0003-00041651;FAC;C0100;Cafe Palermo;CAF-BRAS-1K;5;18546.1;32;63056.73;M. Paz
22/03/2025;FAC 0003-00040941;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;9922.6;0;19845.2;
04/04/2025;FAC 0003-00041294;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;10140.9;0;10140.9;
15/05/2025;FAC 0003-00041750;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;6109.3;0;18327.91;
26/02/2025;FAC 0003-00040763;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;1;18396.0;0;18396.0;
09/05/2025;FAC 0003-00041714;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10363.99;0;20727.99;
15/01/2025;FAC 0003-00040132;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;1;5600.0;0;5600.0;
06/03/2025;NC 0003-00001221;NC;C0104;Tostado Villa Crespo;CAF-BRAS-1K;-3;17756.23;35;-34624.64;
18/01/2025;FAC 0003-00040392;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;2;9500.0;0;19000.0;
04/04/2025;FAC 0003-00041386;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8753.19;0;17506.39;
11/04/2025;FAC 0003-00041333;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8753.19;0;17506.39;
07/04/2025;FAC 0003-00041350;FAC;C9002;VENTA ONLINE;CAP-TAZA;1;9500.42;0;9500.42;
11/03/2025;FAC 0003-00041191;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;1;18800.71;0;18800.71;
23/02/2025;FAC 0003-00040489;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;1;7562.8;0;7562.8;
05/05/2025;FAC 0003-00041831;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;3;7527.53;0;22582.6;
09/01/2025;FAC 0003-00040187;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8200.0;0;16400.0;
25/06/2025;FAC 0003-00042174;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10592.0;0;21184.01;
23/05/2025;FAC 0003-00041811;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;2;8073.01;0;16146.01;
14/04/2025;FAC 0003-00041266;FAC;C0120;Tostado Chacarita;CAP-FILTRO-100;3;3415.88;32;6968.4;
23/06/2025;FAC 0003-00042265;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;9142.57;0;18285.14;
10/02/2025;FAC 0003-00040676;FAC;C9002;VENTA ONLINE;CAP-TAZA;2;9095.8;0;18191.6;
01/01/2025;FAC 0003-00040186;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;2;6900.0;0;13800.0;
02/04/2025;FAC 0003-00041475;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;3;7365.49;0;22096.48;
24/01/2025;FAC 0003-00040383;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;2;9500.0;0;19000.0;
26/04/2025;FAC 0003-00041522;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;3;5657.55;0;16972.66;
09/04/2025;FAC 0003-00041362;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10140.9;0;30422.69;
12/06/2025;FAC 0003-00042192;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10592.0;0;21184.01;
18/04/2025;FAC 0003-00041579;FAC;C9001;CONSUMIDOR FINAL;CAP-FILTRO-100;2;3415.88;0;6831.76;
04/03/2025;FAC 0003-00041092;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;1;7729.18;0;7729.18;
19/03/2025;FAC 0003-00041014;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;9922.6;0;19845.2;
01/01/2025;FAC 0003-00040120;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5300.0;0;5300.0;
09/06/2025;FAC 0003-00042221;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10592.0;0;21184.01;
26/06/2025;FAC 0003-00042333;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;3;8250.61;0;24751.84;
20/03/2025;FAC 0003-00040929;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;2;7206.94;0;14413.88;
17/03/2025;FAC 0003-00040907;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;3;7729.18;0;23187.54;
17/01/2025;FAC 0003-00040281;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5600.0;0;11200.0;
13/04/2025;FAC 0003-00041389;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10140.9;0;30422.69;
12/06/2025;FAC 0003-00042232;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;9142.57;0;27427.71;
01/01/2025;FAC 0003-00040269;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5600.0;0;11200.0;
02/04/2025;FAC 0003-00041290;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10140.9;0;30422.69;
07/05/2025;FAC 0003-00041851;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;1;6109.3;0;6109.3;
27/01/2025;FAC 0003-00040332;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;1;9500.0;0;9500.0;
07/04/2025;FAC 0003-00041507;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;2;7899.22;0;15798.45;
13/02/2025;FAC 0003-00040427;FAC;C0103;Coffee Lab Belgrano II;CAP-FILTRO-100;4;3270.4;35;8503.04;R. Ibarra
28/03/2025;FAC 0003-00041224;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;2;8564.77;0;17129.54;
18/01/2025;FAC 0003-00040239;FAC;C9002;VENTA ONLINE;CAP-TAZA;3;8900.0;0;26700.0;
19/05/2025;FAC 0003-00041836;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;10363.99;0;10363.99;
07/02/2025;FAC 0003-00040453;FAC;C0125;Usina Flores II;CAF-BLEND-1K;4;18396.0;32;50037.12;M. Paz
13/06/2025;FAC 0003-00042102;FAC;C0109;Usina Colegiales II;CAF-BLEND-1K;5;20069.06;32;68234.8;M. Paz
01/01/2025;FAC 0003-00040275;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;1;8200.0;0;8200.0;
21/03/2025;FAC 0003-00040934;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;3;5535.77;0;16607.3;
15/06/2025;FAC 0003-00042264;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10592.0;0;31776.01;
02/02/2025;FAC 0003-00040569;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;9709.0;0;29127.0;
26/06/2025;FAC 0003-00042159;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10592.0;0;21184.01;
13/06/2025;FAC 0003-00042268;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5909.22;0;5909.22;
09/04/2025;FAC 0003-00041500;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;2;7899.22;0;15798.45;
06/05/2025;FAC 0003-00042042;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;6109.3;0;12218.6;
21/05/2025;FAC 0003-00041726;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;10363.99;0;10363.99;
02/03/2025;FAC 0003-00040984;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;3;7206.94;0;21620.82;
01/05/2025;FAC 0003-00041732;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;6109.3;0;12218.6;
03/04/2025;FAC 0003-00041479;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;3;5657.55;0;16972.66;
08/06/2025;FAC 0003-00042413;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;2;9142.57;0;18285.14;
08/04/2025;FAC 0003-00041589;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;2;19214.33;0;38428.66;
02/05/2025;FAC 0003-00041699;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10363.99;0;20727.99;
23/01/2025;FAC 0003-00040148;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;5600.0;0;11200.0;
02/06/2025;FAC 0003-00042191;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;1;8250.61;0;8250.61;
20/04/2025;FAC 0003-00041592;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;1;10140.9;0;10140.9;
02/06/2025;FAC 0003-00042298;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;10592.0;0;10592.0;
07/06/2025;FAC 0003-00042321;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;6243.71;0;12487.41;
02/06/2025;FAC 0003-00042123;FAC;C0126;Panaderia Parque Chas;CAF-BLEND-1K;4;20069.06;32;54587.84;M. Paz
14/02/2025;FAC 0003-00040491;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;9709.0;0;9709.0;
23/01/2025;FAC 0003-00040028;FAC;C0115;Tostado Boedo II;CAF-BLEND-1K;7;18000.0;30;88200.0;R. Ibarra
24/01/2025;FAC 0003-00040366;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;2;18000.0;0;36000.0;
01/01/2025;NC 0003-00001206;NC;C0001;GRANOS DEL SUR S.A.;CAF-BLEND-1K;-5;18000.0;40;-54000.0;
22/06/2025;FAC 0003-00042094;FAC;C0103;Coffee Lab Belgrano II;CAF-ETIOP-250;5;10592.0;35;34424.01;R. Ibarra
19/03/2025;FAC 0003-00040871;FAC;C0126;Panaderia Parque Chas;CAP-FILTRO-100;2;3342.35;32;4545.59;M. Paz
03/04/2025;FAC 0003-00041345;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;5977.79;0;11955.58;
13/03/2025;FAC 0003-00041005;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;5849.11;0;17547.33;
04/06/2025;FAC 0003-00042311;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;10592.0;0;10592.0;
19/06/2025;FAC 0003-00042394;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;10592.0;0;10592.0;
09/05/2025;FAC 0003-00041806;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10363.99;0;20727.99;
07/01/2025;FAC 0003-00040161;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8200.0;0;24600.0;
13/04/2025;FAC 0003-00041261;FAC;C0115;Tostado Boedo II;CAF-BLEND-1K;3;19214.33;30;40350.09;R. Ibarra
22/03/2025;FAC 0003-00040941;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8564.77;0;25694.31;
27/01/2025;FAC 0003-00040386;FAC;C9001;CONSUMIDOR FINAL;CAP-FILTRO-100;1;3200.0;0;3200.0;
21/04/2025;FAC 0003-00041388;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;5977.79;0;17933.37;
07/01/2025;FAC 0003-00040013;FAC;C0103;Coffee Lab Belgrano II;CAF-BRAS-1K;5;17000.0;35;55250.0;R. Ibarra
06/06/2025;FAC 0003-00042164;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;2;5909.22;0;11818.45;
15/06/2025;NC 0003-00001238;NC;C0001;GRANOS DEL SUR S.A.;CAF-BLEND-1K;-15;20069.06;40;-180621.52;
23/04/2025;FAC 0003-00041449;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;5977.79;0;11955.58;
15/05/2025;FAC 0003-00041914;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;2;8073.01;0;16146.01;
05/03/2025;FAC 0003-00041018;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;5849.11;0;11698.22;
28/06/2025;FAC 0003-00042365;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;6243.71;0;18731.12;
27/06/2025;FAC 0003-00042420;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;6243.71;0;12487.41;
15/03/2025;FAC 0003-00041004;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;8564.77;0;8564.77;
12/05/2025;FAC 0003-00041649;FAC;C0001;GRANOS DEL SUR S.A.;CAF-BRAS-1K;17;18546.1;40;189170.18;R. Ibarra
12/05/2025;FAC 0003-00042058;FAC;C9001;CONSUMIDOR FINAL;CAP-FILTRO-100;2;3491.03;0;6982.06;
09/01/2025;FAC 0003-00040266;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;2;9500.0;0;19000.0;
20/04/2025;FAC 0003-00041419;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;2;7365.49;0;14730.98;
19/01/2025;FAC 0003-00040076;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;2;7400.0;0;14800.0;
20/06/2025;FAC 0003-00042371;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10592.0;0;21184.01;
04/06/2025;FAC 0003-00042243;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;1;6243.71;0;6243.71;
26/04/2025;FAC 0003-00041366;FAC;C9002;VENTA ONLINE;CAP-TAZA;3;9500.42;0;28501.25;
19/05/2025;FAC 0003-00041802;FAC;C9002;VENTA ONLINE;CAP-FILTRO-100;1;3491.03;0;3491.03;
03/01/2025;FAC 0003-00040246;FAC;C9002;VENTA ONLINE;CAP-TAZA;2;8900.0;0;17800.0;
01/01/2025;FAC 0003-00040138;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;9500.0;0;19000.0;
18/04/2025;FAC 0003-00041370;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;2;7365.49;0;14730.98;
09/06/2025;FAC 0003-00042366;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10592.0;0;31776.01;
12/05/2025;FAC 0003-00041892;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;6109.3;0;12218.6;
03/02/2025;FAC 0003-00040496;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;3;7051.8;0;21155.4;
22/02/2025;FAC 0003-00040429;FAC;C0106;El Almacen de Nunez;CAF-BLEND-1K;10;18396.0;30;128772.0;M. Paz
24/04/2025;FAC 0003-00041637;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;2;10140.9;0;20281.79;
12/04/2025;FAC 0003-00041374;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;5977.79;0;17933.37;
22/02/2025;FAC 0003-00040414;FAC;C0001;GRANOS DEL SUR S.A.;CAF-BLEND-CJ6;7;104244.0;40;437824.8;M. Paz
25/01/2025;FAC 0003-00040107;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;9500.0;0;19000.0;
08/04/2025;FAC 0003-00041289;FAC;C9002;VENTA ONLINE;CAP-FILTRO-100;1;3415.88;0;3415.88;
20/04/2025;FAC 0003-00041281;FAC;C0133;El Almacen de Barracas II;CAF-BLEND-1K;10;19214.33;35;124893.13;R. Ibarra
17/02/2025;FAC 0003-00040719;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;2;18396.0;0;36792.0;
25/04/2025;FAC 0003-00041267;FAC;C0121;Panaderia Chacarita II;CAF-BRAS-1K;2;18146.87;35;23590.92;R. Ibarra
27/02/2025;FAC 0003-00040538;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8380.4;0;25141.2;
26/01/2025;FAC 0003-00040166;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;9500.0;0;9500.0;
23/01/2025;FAC 0003-00040118;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;9500.0;0;9500.0;
23/02/2025;FAC 0003-00040550;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;1;7562.8;0;7562.8;
14/06/2025;FAC 0003-00042248;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;6243.71;0;18731.12;
19/06/2025;FAC 0003-00042429;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;1;6243.71;0;6243.71;
05/01/2025;FAC 0003-00040282;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;1;5600.0;0;5600.0;
02/05/2025;FAC 0003-00041866;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;6109.3;0;18327.91;
22/06/2025;NC 0003-00001240;NC;C0001;GRANOS DEL SUR S.A.;CAF-BLEND-1K;-4;20069.06;40;-48165.74;
07/04/2025;FAC 0003-00041507;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;5977.79;0;17933.37;
12/06/2025;FAC 0003-00042506;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;2;9142.57;0;18285.14;
06/06/2025;FAC 0003-00042081;FAC;C0001;GRANOS DEL SUR S.A.;CAF-BRAS-1K;20;18954.11;40;227449.32;R. Ibarra
11/01/2025;FAC 0003-00040069;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;9500.0;0;28500.0;
20/06/2025;FAC 0003-00042408;FAC;C9001;CONSUMIDOR FINAL;CAP-FILTRO-100;2;3567.83;0;7135.67;
13/04/2025;FAC 0003-00041356;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;1;7899.22;0;7899.22;
06/06/2025;FAC 0003-00042154;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10592.0;0;31776.01;
22/03/2025;FAC 0003-00041066;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;9922.6;0;29767.79;
25/02/2025;FAC 0003-00040653;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;1;5723.2;0;5723.2;
09/03/2025;FAC 0003-00041113;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8564.77;0;25694.31;
28/05/2025;FAC 0003-00041807;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;10363.99;0;10363.99;
03/03/2025;FAC 0003-00041223;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5849.11;0;11698.22;
21/02/2025;FAC 0003-00040560;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;9709.0;0;9709.0;
23/05/2025;FAC 0003-00041826;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;3;5782.02;0;17346.05;
10/02/2025;FAC 0003-00040518;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5416.6;0;5416.6;
27/06/2025;FAC 0003-00042384;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5909.22;0;5909.22;
12/05/2025;FAC 0003-00042007;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;1;19637.04;0;19637.04;
28/03/2025;FAC 0003-00040858;FAC;C0112;La Ventanita de Recoleta;CAF-BRAS-1K;6;17756.23;35;69249.29;
27/01/2025;FAC 0003-00040147;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5300.0;0;5300.0;
09/06/2025;FAC 0003-00042291;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5909.22;0;5909.22;
22/03/2025;FAC 0003-00040956;FAC;C9002;VENTA ONLINE;CAP-FILTRO-100;1;3342.35;0;3342.35;
19/03/2025;FAC 0003-00040906;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;2;7729.18;0;15458.36;
21/02/2025;FAC 0003-00040497;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;9709.0;0;9709.0;
22/05/2025;FAC 0003-00041686;FAC;C0129;Bar San Telmo II;CAF-BLEND-1K;3;19637.04;32;40059.57;
03/04/2025;FAC 0003-00041559;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5977.79;0;11955.58;
21/02/2025;FAC 0003-00040664;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;9709.0;0;29127.0;
11/01/2025;FAC 0003-00040251;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;8200.0;0;8200.0;
04/02/2025;FAC 0003-00040615;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;9709.0;0;19418.0;
27/01/2025;FAC 0003-00040258;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5300.0;0;5300.0;
23/05/2025;FAC 0003-00041826;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10363.99;0;20727.99;
11/02/2025;FAC 0003-00040692;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;1;5723.2;0;5723.2;
16/05/2025;FAC 0003-00041648;FAC;C0001;GRANOS DEL SUR S.A.;CAF-BRAS-1K;24;18546.1;40;267063.78;
09/01/2025;FAC 0003-00040048;FAC;C0135;Coffee Lab Agronomia II;CAF-BLEND-1K;6;18000.0;30;75600.0;
20/06/2025;FAC 0003-00042105;FAC;C0111;Cafe Devoto II;CAF-BLEND-1K;8;20069.06;35;104359.1;M. Paz
22/01/2025;FAC 0003-00040029;FAC;C0117;El Almacen de Caballito II;CAF-ETIOP-250;10;9500.0;32;64600.0;
11/03/2025;FAC 0003-00040974;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;2;7206.94;0;14413.88;
07/03/2025;FAC 0003-00041148;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;1;8564.77;0;8564.77;
09/06/2025;FAC 0003-00042407;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;2;10592.0;0;21184.01;
03/04/2025;FAC 0003-00041590;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;2;19214.33;0;38428.66;
18/06/2025;FAC 0003-00042108;FAC;C0113;Bar Recoleta II;CAF-BLEND-1K;6;20069.06;30;84290.04;
26/06/2025;FAC 0003-00042405;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;1;6243.71;0;6243.71;
16/05/2025;FAC 0003-00041748;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;2;5782.02;0;11564.04;
01/04/2025;FAC 0003-00041591;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5977.79;0;11955.58;
22/04/2025;FAC 0003-00041606;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;1;5977.79;0;5977.79;
19/06/2025;FAC 0003-00042210;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;9142.57;0;9142.57;
17/03/2025;FAC 0003-00041024;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;1;5849.11;0;5849.11;
08/01/2025;FAC 0003-00040264;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5600.0;0;11200.0;
21/04/2025;FAC 0003-00041491;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;3;7365.49;0;22096.48;
01/01/2025;FAC 0003-00040138;FAC;C9002;VENTA ONLINE;CAP-TAZA;3;8900.0;0;26700.0;
25/05/2025;FAC 0003-00041976;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;2;10363.99;0;20727.99;
25/05/2025;FAC 0003-00042035;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;2;8945.76;0;17891.53;
05/05/2025;FAC 0003-00041835;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;6109.3;0;18327.91;
09/03/2025;FAC 0003-00041139;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5849.11;0;11698.22;
