fecha,periodo,comprobante,tipo_comprobante,es_nota_credito,codigo_cliente,razon_social,condicion_comercial,localidad,codigo_producto_original,codigo_producto,codigo_normalizado,motivo_normalizacion,producto,unidad_medida,rubro,producto_activo,cantidad,precio_unitario,bonificacion_pct,importe_neto,costo_unitario,costo_total,margen_bruto,margen_bruto_pct,vendedor
2025-01-01,2025-01,FAC 0003-00040363,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5600.00,0.00,11200.00,2560.00,5120.00,6080.00,0.54,
2025-02-17,2025-02,FAC 0003-00040544,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-DESCA-250,CAF-DESCA-250,false,,Descafeinado 250 g,UN,CAFE,S,2.00,7562.80,0.00,15125.60,3577.00,7154.00,7971.60,0.53,
2025-01-05,2025-01,FAC 0003-00040397,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,8200.00,0.00,8200.00,3600.00,3600.00,4600.00,0.56,
2025-03-06,2025-03,FAC 0003-00041109,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,9922.60,0.00,19845.20,4282.00,8564.00,11281.20,0.57,
2025-02-28,2025-02,FAC 0003-00040797,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,8380.40,0.00,8380.40,3679.00,3679.00,4701.40,0.56,
2025-03-17,2025-03,FAC 0003-00040907,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,3.00,5535.77,0.00,16607.30,2538.00,7614.00,8993.30,0.54,
2025-02-19,2025-02,FAC 0003-00040641,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,9709.00,0.00,9709.00,4190.00,4190.00,5519.00,0.57,
2025-06-09,2025-06,FAC 0003-00042122,FAC,false,C0125,Usina Flores II,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,9.00,20069.06,32.00,122822.63,10926.00,98334.00,24488.63,0.20,M. Paz
2025-04-16,2025-04,FAC 0003-00041509,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5977.79,0.00,11955.58,2733.00,5466.00,6489.58,0.54,
2025-05-28,2025-05,FAC 0003-00041670,FAC,false,C0114,Usina Boedo,Mayorista,CABA,CAF-BRAS-1K,CAF-BRAS-1K,false,,Brasil Cerrado 1 kg,UN,CAFE,S,4.00,18546.10,32.00,50445.38,10146.00,40584.00,9861.38,0.20,
2025-06-02,2025-06,FAC 0003-00042123,FAC,false,C0126,Panaderia Parque Chas,Mayorista,CABA,CAF-BRAS-1K,CAF-BRAS-1K,false,,Brasil Cerrado 1 kg,UN,CAFE,S,5.00,18954.11,32.00,64443.97,10369.00,51845.00,12598.97,0.20,M. Paz
2025-05-05,2025-05,FAC 0003-00041654,FAC,false,C0103,Coffee Lab Belgrano II,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,6.00,19637.04,35.00,76584.47,10691.00,64146.00,12438.47,0.16,M. Paz
2025-02-09,2025-02,FAC 0003-00040435,FAC,false,C0111,Cafe Devoto II,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,4.00,18396.00,35.00,47829.60,10016.00,40064.00,7765.60,0.16,R. Ibarra
2025-01-07,2025-01,FAC 0003-00040161,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5600.00,0.00,11200.00,2560.00,5120.00,6080.00,0.54,
2025-01-22,2025-01,FAC 0003-00040080,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,9500.00,0.00,9500.00,4100.00,4100.00,5400.00,0.57,
2025-02-07,2025-02,FAC 0003-00040795,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,5723.20,0.00,5723.20,2616.00,2616.00,3107.20,0.54,
2025-03-22,2025-03,FAC 0003-00041066,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,1.00,3342.35,0.00,3342.35,1985.00,1985.00,1357.35,0.41,
2025-05-06,2025-05,FAC 0003-00041856,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,10363.99,0.00,10363.99,4473.00,4473.00,5890.99,0.57,
2025-06-26,2025-06,FAC 0003-00042109,FAC,false,C0114,Usina Boedo,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,5.00,20069.06,32.00,68234.80,10926.00,54630.00,13604.80,0.20,
2025-04-16,2025-04,FAC 0003-00041382,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,8753.19,0.00,26259.58,3843.00,11529.00,14730.58,0.56,
2025-02-14,2025-02,FAC 0003-00040705,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,1.00,18396.00,0.00,18396.00,10016.00,10016.00,8380.00,0.46,
2025-06-21,2025-06,FAC 0003-00042336,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,2.00,5909.22,0.00,11818.45,2709.00,5418.00,6400.45,0.54,
2025-06-07,2025-06,FAC 0003-00042083,FAC,false,C0001,GRANOS DEL SUR S.A.,Distribuidor,Avellaneda,CAF-BLEND-CJ6,CAF-BLEND-CJ6,false,,Blend Casa CAJA X 6 (1kg c/u),CAJA X6,CAFE,S,8.00,113724.66,40.00,545878.37,65559.00,524472.00,21406.37,0.04,R. Ibarra
2025-03-19,2025-03,FAC 0003-00041228,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,5849.11,0.00,5849.11,2674.00,2674.00,3175.11,0.54,
2025-05-12,2025-05,FAC 0003-00041898,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,8945.76,0.00,8945.76,3927.00,3927.00,5018.76,0.56,
2025-04-06,2025-04,FAC 0003-00041452,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,10140.90,0.00,20281.79,4377.00,8754.00,11527.79,0.57,
2025-02-20,2025-02,FAC 0003-00040682,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,9709.00,0.00,19418.00,4190.00,8380.00,11038.00,0.57,
2025-01-03,2025-01,FAC 0003-00040214,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,8200.00,0.00,8200.00,3600.00,3600.00,4600.00,0.56,
2025-06-15,2025-06,FAC 0003-00042507,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,2.00,9142.57,0.00,18285.14,4014.00,8028.00,10257.14,0.56,
2025-02-21,2025-02,FAC 0003-00040528,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,3.00,9709.00,0.00,29127.00,4190.00,12570.00,16557.00,0.57,
2025-04-21,2025-04,FAC 0003-00041550,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,5977.79,0.00,5977.79,2733.00,2733.00,3244.79,0.54,
2025-06-02,2025-06,FAC 0003-00042258,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,10592.00,0.00,21184.01,4571.00,9142.00,12042.01,0.57,
2025-04-02,2025-04,FAC 0003-00041259,FAC,false,C0112,La Ventanita de Recoleta,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,4.00,19214.33,35.00,49957.25,10461.00,41844.00,8113.25,0.16,
2025-04-05,2025-04,FAC 0003-00041311,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,10140.90,0.00,10140.90,4377.00,4377.00,5763.90,0.57,
2025-02-19,2025-02,FAC 0003-00040432,FAC,false,C0108,Coffee Lab Colegiales,Mayorista,CABA,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,5.00,3270.40,32.00,11119.36,1942.00,9710.00,1409.36,0.13,R. Ibarra
2025-03-17,2025-03,FAC 0003-00040880,FAC,false,C0133,El Almacen de Barracas II,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,3.00,18800.71,35.00,36661.39,10236.00,30708.00,5953.39,0.16,M. Paz
2025-06-23,2025-06,FAC 0003-00042330,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,9142.57,0.00,27427.71,4014.00,12042.00,15385.71,0.56,
2025-02-07,2025-02,FAC 0003-00040684,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,2.00,9095.80,0.00,18191.60,4292.00,8584.00,9607.60,0.53,
2025-03-05,2025-03,FAC 0003-00041094,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-DESCA-250,CAF-DESCA-250,false,,Descafeinado 250 g,UN,CAFE,S,1.00,7729.18,0.00,7729.18,3656.00,3656.00,4073.18,0.53,
2025-04-07,2025-04,FAC 0003-00041270,FAC,false,C0124,Coffee Lab Flores,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,4.00,19214.33,35.00,49957.25,10461.00,41844.00,8113.25,0.16,M. Paz
2025-02-14,2025-02,FAC 0003-00040798,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5723.20,0.00,11446.40,2616.00,5232.00,6214.40,0.54,
2025-04-18,2025-04,FAC 0003-00041548,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5977.79,0.00,11955.58,2733.00,5466.00,6489.58,0.54,
2025-02-21,2025-02,FAC 0003-00040523,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,1.00,9095.80,0.00,9095.80,4292.00,4292.00,4803.80,0.53,
2025-03-12,2025-03,FAC 0003-00040939,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,9922.60,0.00,9922.60,4282.00,4282.00,5640.60,0.57,
2025-06-05,2025-06,FAC 0003-00042169,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,9142.57,0.00,9142.57,4014.00,4014.00,5128.57,0.56,
2025-03-01,2025-03,FAC 0003-00040878,FAC,false,C0132,Cafe Barracas,Mayorista,CABA,CAF-BRAS-1K,CAF-BRAS-1K,false,,Brasil Cerrado 1 kg,UN,CAFE,S,4.00,17756.23,35.00,46166.19,9714.00,38856.00,7310.19,0.16,
2025-02-21,2025-02,FAC 0003-00040570,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,3.00,5416.60,0.00,16249.80,2483.00,7449.00,8800.80,0.54,
2025-01-15,2025-01,FAC 0003-00040207,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,1.00,8900.00,0.00,8900.00,4200.00,4200.00,4700.00,0.53,
2025-05-07,2025-05,FAC 0003-00042017,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,6109.30,0.00,12218.60,2793.00,5586.00,6632.60,0.54,
2025-02-16,2025-02,FAC 0003-00040700,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5723.20,0.00,11446.40,2616.00,5232.00,6214.40,0.54,
2025-03-20,2025-03,FAC 0003-00040892,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,3.00,5535.77,0.00,16607.30,2538.00,7614.00,8993.30,0.54,
2025-03-27,2025-03,FAC 0003-00041019,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,2.00,5535.77,0.00,11071.53,2538.00,5076.00,5995.53,0.54,
2025-02-03,2025-02,FAC 0003-00040600,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-DESCA-250,CAF-DESCA-250,false,,Descafeinado 250 g,UN,CAFE,S,2.00,7562.80,0.00,15125.60,3577.00,7154.00,7971.60,0.53,
2025-06-19,2025-06,FAC 0003-00042479,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,10592.00,0.00,21184.01,4571.00,9142.00,12042.01,0.57,
2025-04-14,2025-04,FAC 0003-00041315,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-CAPS-10,CAF-CAPS-10,false,,Capsulas compatibles x10,UN,CAFE,S,1.00,7365.49,0.00,7365.49,3523.00,3523.00,3842.49,0.52,
2025-02-03,2025-02,FAC 0003-00040566,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,9709.00,0.00,19418.00,4190.00,8380.00,11038.00,0.57,
2025-04-17,2025-04,FAC 0003-00041642,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,5977.79,0.00,5977.79,2733.00,2733.00,3244.79,0.54,
2025-04-27,2025-04,FAC 0003-00041340,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,10140.90,0.00,10140.90,4377.00,4377.00,5763.90,0.57,
2025-06-04,2025-06,FAC 0003-00042286,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,9142.57,0.00,27427.71,4014.00,12042.00,15385.71,0.56,
2025-03-19,2025-03,FAC 0003-00041173,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,8564.77,0.00,8564.77,3760.00,3760.00,4804.77,0.56,
2025-04-06,2025-04,FAC 0003-00041525,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,1.00,3415.88,0.00,3415.88,2028.00,2028.00,1387.88,0.41,
2025-02-09,2025-02,FAC 0003-00040457,FAC,false,C0128,La Ventanita de San Telmo,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,7.00,18396.00,32.00,87564.96,10016.00,70112.00,17452.96,0.20,
2025-05-12,2025-05,FAC 0003-00041690,FAC,false,C0134,Bar Agronomia,Mayorista,CABA,CAF-BRAS-1K,CAF-BRAS-1K,false,,Brasil Cerrado 1 kg,UN,CAFE,S,2.00,18546.10,35.00,24109.92,10146.00,20292.00,3817.92,0.16,R. Ibarra
2025-02-18,2025-02,FAC 0003-00040802,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5723.20,0.00,11446.40,2616.00,5232.00,6214.40,0.54,
2025-05-26,2025-05,FAC 0003-00041803,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,3.00,9709.43,0.00,29128.28,4582.00,13746.00,15382.28,0.53,
2025-01-25,2025-01,FAC 0003-00040190,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,3.00,9500.00,0.00,28500.00,4100.00,12300.00,16200.00,0.57,
2025-03-18,2025-03,FAC 0003-00040850,FAC,false,C0104,Tostado Villa Crespo,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,3.00,18800.71,35.00,36661.39,10236.00,30708.00,5953.39,0.16,M. Paz
2025-02-19,2025-02,FAC 0003-00040768,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5723.20,0.00,11446.40,2616.00,5232.00,6214.40,0.54,
2025-03-03,2025-03,FAC 0003-00041022,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,9922.60,0.00,19845.20,4282.00,8564.00,11281.20,0.57,
2025-02-19,2025-02,FAC 0003-00040784,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,9709.00,0.00,9709.00,4190.00,4190.00,5519.00,0.57,
2025-03-04,2025-03,FAC 0003-00041100,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,5849.11,0.00,5849.11,2674.00,2674.00,3175.11,0.54,
2025-02-22,2025-02,FAC 0003-00040414,FAC,false,C0001,GRANOS DEL SUR S.A.,Distribuidor,Avellaneda,BLEND1K,CAF-BLEND-1K,true,Codigo viejo informado en ventas; corresponde a Blend Casa 1 kg.,Blend Casa 1 kg,UN,CAFE,S,35.00,18396.00,40.00,386316.00,10016.00,350560.00,35756.00,0.09,M. Paz
2025-03-17,2025-03,FAC 0003-00040862,FAC,false,C0117,El Almacen de Caballito II,Mayorista,CABA,CAF-BRAS-1K,CAF-BRAS-1K,false,,Brasil Cerrado 1 kg,UN,CAFE,S,3.00,17756.23,32.00,36222.71,9714.00,29142.00,7080.71,0.20,
2025-04-01,2025-04,FAC 0003-00041291,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,8753.19,0.00,26259.58,3843.00,11529.00,14730.58,0.56,
2025-01-23,2025-01,FAC 0003-00040084,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5600.00,0.00,11200.00,2560.00,5120.00,6080.00,0.54,
2025-04-18,2025-04,FAC 0003-00041385,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,1.00,5657.55,0.00,5657.55,2594.00,2594.00,3063.55,0.54,
2025-03-06,2025-03,FAC 0003-00041070,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,3.00,9922.60,0.00,29767.79,4282.00,12846.00,16921.79,0.57,
2025-06-23,2025-06,FAC 0003-00042271,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,10592.00,0.00,21184.01,4571.00,9142.00,12042.01,0.57,
2025-02-19,2025-02,FAC 0003-00040644,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,5723.20,0.00,5723.20,2616.00,2616.00,3107.20,0.54,
2025-03-13,2025-03,FAC 0003-00041104,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,8564.77,0.00,8564.77,3760.00,3760.00,4804.77,0.56,
2025-05-02,2025-05,FAC 0003-00042054,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,2.00,19637.04,0.00,39274.09,10691.00,21382.00,17892.09,0.46,
2025-02-02,2025-02,FAC 0003-00040507,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,3.00,5723.20,0.00,17169.60,2616.00,7848.00,9321.60,0.54,
2025-01-09,2025-01,FAC 0003-00040173,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,2.00,5300.00,0.00,10600.00,2430.00,4860.00,5740.00,0.54,
2025-02-01,2025-02,FAC 0003-00040468,FAC,false,C0136,Tostado Villa Urquiza,Mayorista,CABA,CAF-BRAS-1K,CAF-BRAS-1K,false,,Brasil Cerrado 1 kg,UN,CAFE,S,7.00,17374.00,35.00,79051.70,9505.00,66535.00,12516.70,0.16,M. Paz
2025-02-18,2025-02,FAC 0003-00040525,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,9709.00,0.00,19418.00,4190.00,8380.00,11038.00,0.57,
2025-02-12,2025-02,FAC 0003-00040635,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,1.00,9095.80,0.00,9095.80,4292.00,4292.00,4803.80,0.53,
2025-04-20,2025-04,FAC 0003-00041457,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,3.00,3415.88,0.00,10247.64,2028.00,6084.00,4163.64,0.41,
2025-05-21,2025-05,FAC 0003-00041713,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,3.00,6109.30,0.00,18327.91,2793.00,8379.00,9948.91,0.54,
2025-04-13,2025-04,FAC 0003-00041566,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,10140.90,0.00,10140.90,4377.00,4377.00,5763.90,0.57,
2025-03-08,2025-03,FAC 0003-00041179,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,1.00,18800.71,0.00,18800.71,10236.00,10236.00,8564.71,0.46,
2025-01-26,2025-01,FAC 0003-00040357,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,2.00,18000.00,0.00,36000.00,9800.00,19600.00,16400.00,0.46,
2025-02-20,2025-02,FAC 0003-00040451,FAC,false,C0124,Coffee Lab Flores,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,4.00,18396.00,35.00,47829.60,10016.00,40064.00,7765.60,0.16,
2025-01-14,2025-01,FAC 0003-00040348,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,9500.00,0.00,19000.00,4100.00,8200.00,10800.00,0.57,
2025-03-22,2025-03,FAC 0003-00041012,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-DESCA-250,CAF-DESCA-250,false,,Descafeinado 250 g,UN,CAFE,S,1.00,7729.18,0.00,7729.18,3656.00,3656.00,4073.18,0.53,
2025-01-01,2025-01,FAC 0003-00040102,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,3.00,9500.00,0.00,28500.00,4100.00,12300.00,16200.00,0.57,
2025-05-24,2025-05,FAC 0003-00041909,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-CAPS-10,CAF-CAPS-10,false,,Capsulas compatibles x10,UN,CAFE,S,1.00,7527.53,0.00,7527.53,3600.00,3600.00,3927.53,0.52,
2025-06-25,2025-06,FAC 0003-00042151,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,9142.57,0.00,27427.71,4014.00,12042.00,15385.71,0.56,
